"Length","Station","test","control","areatest","areacont","day","depth","samp_test","samp_cont","cpuetest","cpuecont","cpuetotal","prop","qratio","comp2","cpuetotalN","sl","septh","res"
105,"T2",1,1,0.00748557203420609,0.00467507981955957,3,34.9,1,1,133.590324885045,213.900091248968,347.490416134013,0.384443192336921,1,"FV1 vs FV2",34.7490416134013,-0.498583330396915,-0.620466250830459,-0.204188818025456
110,"T2",0,3,0.00748557203420609,0.00467507981955957,3,34.9,1,1,0,641.700273746903,641.700273746903,0,1,"FV1 vs FV2",64.1700273746903,-0.220780301730012,-0.620466250830459,-8.04795407818163
115,"T2",0,6,0.00748557203420609,0.00467507981955957,3,34.9,1,1,0,1283.40054749381,1283.40054749381,0,1,"FV1 vs FV2",128.340054749381,0.0570227269368907,-0.620466250830459,-11.207626273347
120,"T2",0,7,0.00748557203420609,0.00467507981955957,3,34.9,1,1,0,1497.30063874277,1497.30063874277,0,1,"FV1 vs FV2",149.730063874277,0.334825755603794,-0.620466250830459,-11.805304630355
125,"T2",1,7,0.00748557203420609,0.00467507981955957,3,34.9,1,1,133.590324885045,1497.30063874277,1630.89096362782,0.0819124808858352,1,"FV1 vs FV2",163.089096362782,0.612628784270697,-0.620466250830459,-8.05059676508053
130,"T2",0,2,0.00748557203420609,0.00467507981955957,3,34.9,1,1,0,427.800182497936,427.800182497936,0,1,"FV1 vs FV2",42.7800182497936,0.8904318129376,-0.620466250830459,-5.76096445367631
75,"T3",1,0,0.00903160001624664,0.004786350960805,3,36.45,1,1,110.722352429374,0,110.722352429374,1,1,"FV1 vs FV2",11.0722352429374,-2.16540150239833,-0.375507056689336,4.34751168350427
95,"T3",5,4,0.00903160001624664,0.004786350960805,3,36.45,1,1,553.61176214687,835.709715554845,1389.32147770171,0.398476357727286,1,"FV1 vs FV2",138.932147770171,-1.05418938773072,-0.375507056689336,-0.149318079333949
100,"T3",4,3,0.00903160001624664,0.004786350960805,3,36.45,1,1,442.889409717496,626.782286666133,1069.67169638363,0.414042375071554,1,"FV1 vs FV2",106.967169638363,-0.776386359063818,-0.375507056689336,0.218067264397546
105,"T3",19,1,0.00903160001624664,0.004786350960805,3,36.45,1,1,2103.7246961581,208.927428888711,2312.65212504682,0.909658946701946,1,"FV1 vs FV2",231.265212504682,-0.498583330396915,-0.375507056689336,16.2855236415285
110,"T3",25,11,0.00903160001624664,0.004786350960805,3,36.45,1,1,2768.05881073435,2298.20171777582,5066.26052851017,0.546371193340179,1,"FV1 vs FV2",506.626052851017,-0.220780301730012,-0.375507056689336,6.81306422833412
115,"T3",36,13,0.00903160001624664,0.004786350960805,3,36.45,1,1,3986.00468745746,2716.05657555325,6702.06126301071,0.594743099329245,1,"FV1 vs FV2",670.206126301071,0.0570227269368907,-0.375507056689336,10.8523264881934
120,"T3",23,15,0.00903160001624664,0.004786350960805,3,36.45,1,1,2546.6141058756,3133.91143333067,5680.52553920627,0.448306074552291,1,"FV1 vs FV2",568.052553920627,0.334825755603794,-0.375507056689336,3.71385606555103
125,"T3",19,2,0.00903160001624664,0.004786350960805,3,36.45,1,1,2103.7246961581,417.854857777422,2521.57955393553,0.834288449426368,1,"FV1 vs FV2",252.157955393553,0.612628784270697,-0.375507056689336,15.8331758875223
130,"T3",5,2,0.00903160001624664,0.004786350960805,3,36.45,1,1,553.61176214687,417.854857777422,971.466619924292,0.569872140527086,1,"FV1 vs FV2",97.1466619924292,0.8904318129376,-0.375507056689336,5.02821324775779
135,"T3",1,1,0.00903160001624664,0.004786350960805,3,36.45,1,1,110.722352429374,208.927428888711,319.649781318085,0.346386448233461,1,"FV1 vs FV2",31.9649781318085,1.1682348416045,-0.375507056689336,0.753885741976904
70,"12",1,0,0.00657152698137015,0.00453073726131951,3,37.25,1,1,152.171634208447,0,152.171634208447,1,1,"FV1 vs FV2",15.2171634208447,-2.44320453106524,-0.249076504874564,4.97591707169433
85,"12",1,1,0.00657152698137015,0.00453073726131951,3,37.25,1,1,152.171634208447,220.714630384187,372.886264592634,0.40809128320854,1,"FV1 vs FV2",37.2886264592634,-1.60979544506453,-0.249076504874564,-0.00897397621226989
90,"12",4,1,0.00657152698137015,0.00453073726131951,3,37.25,1,1,608.686536833789,220.714630384187,829.401167217976,0.733886761789207,1,"FV1 vs FV2",82.9401167217976,-1.33199241639762,-0.249076504874564,6.05368074044569
95,"12",30,3,0.00657152698137015,0.00453073726131951,3,37.25,1,1,4565.14902625342,662.143891152561,5227.29291740598,0.873329483995868,1,"FV1 vs FV2",522.729291740598,-1.05418938773072,-0.249076504874564,22.3016615133281
100,"12",24,0,0.00657152698137015,0.00453073726131951,3,37.25,1,1,3652.11922100273,0,3652.11922100273,1,1,"FV1 vs FV2",365.211922100273,-0.776386359063818,-0.249076504874564,25.7407231113617
105,"12",4,9,0.00657152698137015,0.00453073726131951,3,37.25,1,1,608.686536833789,1986.43167345768,2595.11821029147,0.234550601363714,1,"FV1 vs FV2",259.511821029147,-0.498583330396915,-0.249076504874564,-5.68030789951739
110,"12",2,8,0.00657152698137015,0.00453073726131951,3,37.25,1,1,304.343268416894,1765.7170430735,2070.06031149039,0.14702144991987,1,"FV1 vs FV2",207.006031149039,-0.220780301730012,-0.249076504874564,-7.85543722420625
115,"12",9,7,0.00657152698137015,0.00453073726131951,3,37.25,1,1,1369.54470787603,1545.00241268931,2914.54712056533,0.469899662356591,1,"FV1 vs FV2",291.454712056533,0.0570227269368907,-0.249076504874564,2.87571404205478
120,"12",4,5,0.00657152698137015,0.00453073726131951,3,37.25,1,1,608.686536833789,1103.57315192094,1712.25968875472,0.355487278495979,1,"FV1 vs FV2",171.225968875472,0.334825755603794,-0.249076504874564,-0.45138241280473
125,"12",4,5,0.00657152698137015,0.00453073726131951,3,37.25,1,1,608.686536833789,1103.57315192094,1712.25968875472,0.355487278495979,1,"FV1 vs FV2",171.225968875472,0.612628784270697,-0.249076504874564,0.135753335601672
130,"12",0,6,0.00657152698137015,0.00453073726131951,3,37.25,1,1,0,1324.28778230512,1324.28778230512,0,1,"FV1 vs FV2",132.428778230512,0.8904318129376,-0.249076504874564,-10.1359835947129
135,"12",0,1,0.00657152698137015,0.00453073726131951,3,37.25,1,1,0,220.714630384187,220.714630384187,0,1,"FV1 vs FV2",22.0714630384187,1.1682348416045,-0.249076504874564,-3.84836351616316
140,"12",0,1,0.00657152698137015,0.00453073726131951,3,37.25,1,1,0,220.714630384187,220.714630384187,0,1,"FV1 vs FV2",22.0714630384187,1.44603787027141,-0.249076504874564,-3.49739595513526
90,"28",6,1,0.00620164536479876,0.00472747436211009,3,38,1,1,967.485182893024,211.529439062606,1179.01462195563,0.820587942572127,1,"FV1 vs FV2",117.901462195563,-1.33199241639762,-0.130547862548214,9.24938401380689
95,"28",15,8,0.00620164536479876,0.00472747436211009,3,38,1,1,2418.71295723256,1692.23551250085,4110.94846973341,0.588358860501458,1,"FV1 vs FV2",411.094846973341,-1.05418938773072,-0.130547862548214,7.49408202888271
100,"28",10,12,0.00620164536479876,0.00472747436211009,3,38,1,1,1612.47530482171,2538.35326875127,4150.82857357298,0.3884707056051,1,"FV1 vs FV2",415.082857357298,-0.776386359063818,-0.130547862548214,-0.63305516296409
105,"28",3,4,0.00620164536479876,0.00472747436211009,3,38,1,1,483.742591446512,846.117756250425,1329.86034769694,0.363754429015243,1,"FV1 vs FV2",132.986034769694,-0.498583330396915,-0.130547862548214,-0.890273756409524
110,"28",0,6,0.00620164536479876,0.00472747436211009,3,38,1,1,0,1269.17663437564,1269.17663437564,0,1,"FV1 vs FV2",126.917663437564,-0.220780301730012,-0.130547862548214,-11.3182794206462
115,"28",2,1,0.00620164536479876,0.00472747436211009,3,38,1,1,322.495060964341,211.529439062606,534.024500026948,0.603895628286844,1,"FV1 vs FV2",53.4024500026948,0.0570227269368907,-0.130547862548214,3.19804452643071
120,"28",2,4,0.00620164536479876,0.00472747436211009,3,38,1,1,322.495060964341,846.117756250425,1168.61281721477,0.275963994416017,1,"FV1 vs FV2",116.861281721477,0.334825755603794,-0.130547862548214,-2.19777277200254
125,"28",3,7,0.00620164536479876,0.00472747436211009,3,38,1,1,483.742591446512,1480.70607343824,1964.44866488476,0.246248527687992,1,"FV1 vs FV2",196.444866488476,0.612628784270697,-0.130547862548214,-3.15201238325636
130,"28",0,3,0.00620164536479876,0.00472747436211009,3,38,1,1,0,634.588317187818,634.588317187818,0,1,"FV1 vs FV2",63.4588317187818,0.8904318129376,-0.130547862548214,-7.01650354586691
135,"28",1,0,0.00620164536479876,0.00472747436211009,3,38,1,1,161.247530482171,0,161.247530482171,1,1,"FV1 vs FV2",16.1247530482171,1.1682348416045,-0.130547862548214,6.36235785911626
140,"28",0,5,0.00620164536479876,0.00472747436211009,3,38,1,1,0,1057.64719531303,1057.64719531303,0,1,"FV1 vs FV2",105.764719531303,1.44603787027141,-0.130547862548214,-7.65595996058612
85,"48",1,0,0.0045570984078346,0.00459556644047346,3,35.15,1,1,219.437877022974,0,219.437877022974,1,1,"FV1 vs FV2",21.9437877022974,-1.60979544506453,-0.580956703388343,6.26556060829891
90,"48",5,4,0.0045570984078346,0.00459556644047346,3,35.15,1,1,1097.18938511487,870.404127937686,1967.59351305256,0.557630108981541,1,"FV1 vs FV2",196.759351305256,-1.33199241639762,-0.580956703388343,4.2842944665832
95,"48",5,14,0.0045570984078346,0.00459556644047346,3,35.15,1,1,1097.18938511487,3046.4144477819,4143.60383289677,0.264791092334672,1,"FV1 vs FV2",414.360383289677,-1.05418938773072,-0.580956703388343,-5.95996374102797
100,"48",11,11,0.0045570984078346,0.00459556644047346,3,35.15,1,1,2413.81664725271,2393.61135182864,4807.42799908135,0.502101466254715,1,"FV1 vs FV2",480.742799908135,-0.776386359063818,-0.580956703388343,4.35606257899872
105,"48",0,6,0.0045570984078346,0.00459556644047346,3,35.15,1,1,0,1305.60619190653,1305.60619190653,0,1,"FV1 vs FV2",130.560619190653,-0.498583330396915,-0.580956703388343,-11.5753687960289
110,"48",2,3,0.0045570984078346,0.00459556644047346,3,35.15,1,1,438.875754045948,652.803095953264,1091.67884999921,0.402019104836798,1,"FV1 vs FV2",109.167884999921,-0.220780301730012,-0.580956703388343,0.12215018031404
115,"48",1,7,0.0045570984078346,0.00459556644047346,3,35.15,1,1,219.437877022974,1523.20722389095,1742.64510091392,0.125922298756006,1,"FV1 vs FV2",174.264510091392,0.0570227269368907,-0.580956703388343,-7.66860620686383
120,"48",4,6,0.0045570984078346,0.00459556644047346,3,35.15,1,1,877.751508091896,1305.60619190653,2183.35769999842,0.402019104836798,1,"FV1 vs FV2",218.335769999842,0.334825755603794,-0.580956703388343,0.9096990466315
125,"48",1,12,0.0045570984078346,0.00459556644047346,3,35.15,1,1,219.437877022974,2611.21238381306,2830.65026083603,0.0775220733055744,1,"FV1 vs FV2",283.065026083603,0.612628784270697,-0.580956703388343,-10.818433518255
130,"48",1,5,0.0045570984078346,0.00459556644047346,3,35.15,1,1,219.437877022974,1088.00515992211,1307.44303694508,0.16783742834082,1,"FV1 vs FV2",130.744303694508,0.8904318129376,-0.580956703388343,-3.98728136378689
135,"48",0,2,0.0045570984078346,0.00459556644047346,3,35.15,1,1,0,435.202063968843,435.202063968843,0,1,"FV1 vs FV2",43.5202063968843,1.1682348416045,-0.580956703388343,-5.40388378936814
145,"48",0,2,0.0045570984078346,0.00459556644047346,3,35.15,1,1,0,435.202063968843,435.202063968843,0,1,"FV1 vs FV2",43.5202063968843,1.72384089893831,-0.580956703388343,-4.34311083217877
90,"60",2,1,0.00733200051940171,0.00377306618965238,3,30.3,1,1,272.776849197932,265.036431839573,537.813281037505,0.507196193949903,1,"FV1 vs FV2",53.7813281037505,-1.33199241639762,-1.3474419237654,1.49853019479757
95,"60",6,2,0.00733200051940171,0.00377306618965238,3,30.3,1,1,818.330547593796,530.072863679145,1348.40341127294,0.60688851774801,1,"FV1 vs FV2",134.840341127294,-1.05418938773072,-1.3474419237654,4.7251161327901
100,"60",1,3,0.00733200051940171,0.00377306618965238,3,30.3,1,1,136.388424598966,795.109295518718,931.497720117684,0.146418420199391,1,"FV1 vs FV2",93.1497720117684,-0.776386359063818,-1.3474419237654,-5.4196232867228
105,"60",2,1,0.00733200051940171,0.00377306618965238,3,30.3,1,1,272.776849197932,265.036431839573,537.813281037505,0.507196193949903,1,"FV1 vs FV2",53.7813281037505,-0.498583330396915,-1.3474419237654,1.56670432313571
110,"60",16,8,0.00733200051940171,0.00377306618965238,3,30.3,1,1,2182.21479358346,2120.29145471658,4302.50624830004,0.507196193949903,1,"FV1 vs FV2",430.250624830004,-0.220780301730012,-1.3474419237654,4.64908846627028
115,"60",8,5,0.00733200051940171,0.00377306618965238,3,30.3,1,1,1091.10739679173,1325.18215919786,2416.28955598959,0.451563180450393,1,"FV1 vs FV2",241.628955598959,0.0570227269368907,-1.3474419237654,2.04321098929859
120,"60",2,5,0.00733200051940171,0.00377306618965238,3,30.3,1,1,272.776849197932,1325.18215919786,1597.95900839579,0.170703283228632,1,"FV1 vs FV2",159.795900839579,0.334825755603794,-1.3474419237654,-5.58777842763382
125,"60",4,4,0.00733200051940171,0.00377306618965238,3,30.3,1,1,545.553698395864,1060.14572735829,1605.69942575415,0.33976078563996,1,"FV1 vs FV2",160.569942575415,0.612628784270697,-1.3474419237654,-0.286746701670828
130,"60",1,4,0.00733200051940171,0.00377306618965238,3,30.3,1,1,136.388424598966,1060.14572735829,1196.53415195726,0.11398623631082,1,"FV1 vs FV2",119.653415195726,0.8904318129376,-1.3474419237654,-5.31970339600664
135,"60",1,0,0.00733200051940171,0.00377306618965238,3,30.3,1,1,136.388424598966,0,136.388424598966,1,1,"FV1 vs FV2",13.6388424598966,1.1682348416045,-1.3474419237654,5.85140708654175
95,"T5",2,1,0.00799760970108118,0.00600844844563128,3,26.75,1,1,250.074719166356,166.432317602241,416.507036768597,0.600409349879225,1,"FV1 vs FV2",41.6507036768597,-1.05418938773072,-1.90847749744346,2.5418702504947
100,"T5",1,3,0.00799760970108118,0.00600844844563128,3,26.75,1,1,125.037359583178,499.296952806724,624.334312389902,0.20027308623251,1,"FV1 vs FV2",62.4334312389902,-0.776386359063818,-1.90847749744346,-3.43214969627071
105,"T5",3,1,0.00799760970108118,0.00600844844563128,3,26.75,1,1,375.112078749534,166.432317602241,541.544396351776,0.692670963408639,1,"FV1 vs FV2",54.1544396351776,-0.498583330396915,-1.90847749744346,4.32934420828542
110,"T5",7,5,0.00799760970108118,0.00600844844563128,3,26.75,1,1,875.261517082246,832.161588011207,1707.42310509345,0.512621338244301,1,"FV1 vs FV2",170.742310509345,-0.220780301730012,-1.90847749744346,3.07093343606902
115,"T5",13,3,0.00799760970108118,0.00600844844563128,3,26.75,1,1,1625.48567458131,499.296952806724,2124.78262738804,0.765012690535548,1,"FV1 vs FV2",212.478262738804,0.0570227269368907,-1.90847749744346,11.2162468898906
120,"T5",12,6,0.00799760970108118,0.00600844844563128,3,26.75,1,1,1500.44831499814,998.593905613449,2499.04222061158,0.600409349879225,1,"FV1 vs FV2",249.904222061158,0.334825755603794,-1.90847749744346,7.30153400481542
125,"T5",9,6,0.00799760970108118,0.00600844844563128,3,26.75,1,1,1125.3362362486,998.593905613449,2123.93014186205,0.529836746542906,1,"FV1 vs FV2",212.393014186205,0.612628784270697,-1.90847749744346,5.33434653533089
130,"T5",1,6,0.00799760970108118,0.00600844844563128,3,26.75,1,1,125.037359583178,998.593905613449,1123.63126519663,0.111279708438246,1,"FV1 vs FV2",112.363126519663,0.8904318129376,-1.90847749744346,-5.23223342204436
140,"T5",0,1,0.00799760970108118,0.00600844844563128,3,26.75,1,1,0,166.432317602241,166.432317602241,0,1,"FV1 vs FV2",16.6432317602241,1.44603787027141,-1.90847749744346,-3.03702294370962
65,"S22",0,1,0.00896147480727668,0.00541440662891995,1,46,1,1,0,184.69244527345,184.69244527345,0,1,"FV1 vs FV3",18.469244527345,-2.64098735078447,0.890176298998887,-8.23582105986018
80,"S22",5,1,0.00896147480727668,0.00541440662891995,1,46,1,1,557.943877266722,184.69244527345,742.636322540171,0.75130162682898,1,"FV1 vs FV3",74.2636322540171,-1.82621465745734,0.890176298998887,2.18361437526092
85,"S22",5,6,0.00896147480727668,0.00541440662891995,1,46,1,1,557.943877266722,1108.1546716407,1666.09854890742,0.334880477287857,1,"FV1 vs FV3",166.609854890742,-1.55462375968164,0.890176298998887,-6.37582748810642
90,"S22",6,19,0.00896147480727668,0.00541440662891995,1,46,1,1,669.532652720066,3509.15646019554,4178.68911291561,0.160225523992837,1,"FV1 vs FV3",417.868911291561,-1.28303286190593,0.890176298998887,-16.1278622609523
95,"S22",7,19,0.00896147480727668,0.00541440662891995,1,46,1,1,781.12142817341,3509.15646019554,4290.27788836895,0.182067793391904,1,"FV1 vs FV3",429.027788836895,-1.01144196413022,0.890176298998887,-14.1678693519153
100,"S22",7,15,0.00896147480727668,0.00541440662891995,1,46,1,1,781.12142817341,2770.38667910174,3551.50810727515,0.219940770112085,1,"FV1 vs FV3",355.150810727515,-0.739851066354514,0.890176298998887,-10.5947030484537
105,"S22",16,28,0.00896147480727668,0.00541440662891995,1,46,1,1,1785.42040725351,5171.38846765659,6956.8088749101,0.256643590381313,1,"FV1 vs FV3",695.68088749101,-0.468260168578806,0.890176298998887,-12.0727214083633
110,"S22",21,57,0.00896147480727668,0.00541440662891995,1,46,1,1,2343.36428452023,10527.4693805866,12870.8336651069,0.182067793391904,1,"FV1 vs FV3",1287.08336651069,-0.196669270803099,0.890176298998887,-21.725001860895
115,"S22",18,24,0.00896147480727668,0.00541440662891995,1,46,1,1,2008.5979581602,4432.61868656279,6441.21664472299,0.311835180983356,1,"FV1 vs FV3",644.121664472299,0.074921626972609,0.890176298998887,-7.83567552671014
120,"S22",19,43,0.00896147480727668,0.00541440662891995,1,46,1,1,2120.18673361354,7941.77514675833,10061.9618803719,0.210713055646677,1,"FV1 vs FV3",1006.19618803719,0.346512524748317,0.890176298998887,-16.1413690053895
125,"S22",19,26,0.00896147480727668,0.00541440662891995,1,46,1,1,2120.18673361354,4802.00357710969,6922.19031072323,0.306288420058192,1,"FV1 vs FV3",692.219031072323,0.618103422524024,0.890176298998887,-7.28064200927142
130,"S22",14,31,0.00896147480727668,0.00541440662891995,1,46,1,1,1562.24285634682,5725.46580347694,7287.70865982376,0.214366809825875,1,"FV1 vs FV3",728.770865982376,0.889694320299732,0.890176298998887,-11.8058957718574
135,"S22",11,8,0.00896147480727668,0.00541440662891995,1,46,1,1,1227.47652998679,1477.5395621876,2705.01609217438,0.453777903036466,1,"FV1 vs FV3",270.501609217438,1.16128521807544,0.890176298998887,2.02587559756998
140,"S22",3,9,0.00896147480727668,0.00541440662891995,1,46,1,1,334.766326360033,1662.23200746105,1996.99833382108,0.167634754967215,1,"FV1 vs FV3",199.699833382108,1.43287611585115,0.890176298998887,-5.85391192052839
145,"S22",0,5,0.00896147480727668,0.00541440662891995,1,46,1,1,0,923.462226367248,923.462226367248,0,1,"FV1 vs FV3",92.3462226367248,1.70446701362685,0.890176298998887,-8.18606900330575
150,"S22",0,2,0.00896147480727668,0.00541440662891995,1,46,1,1,0,369.384890546899,369.384890546899,0,1,"FV1 vs FV3",36.9384890546899,1.97605791140256,0.890176298998887,-4.56119069909837
90,"1",0,3,0.00645332545157323,0.00749138054772663,1,51.95,1,1,0,400.460233048819,400.460233048819,0,1,"FV1 vs FV3",40.0460233048819,-1.28303286190593,1.72658193318466,-7.88946020775311
95,"1",0,7,0.00645332545157323,0.00749138054772663,1,51.95,1,1,0,934.407210447245,934.407210447245,0,1,"FV1 vs FV3",93.4407210447245,-1.01144196413022,1.72658193318466,-11.5759933540011
100,"1",0,5,0.00645332545157323,0.00749138054772663,1,51.95,1,1,0,667.433721748032,667.433721748032,0,1,"FV1 vs FV3",66.7433721748032,-0.739851066354514,1.72658193318466,-9.51522381998845
105,"1",0,1,0.00645332545157323,0.00749138054772663,1,51.95,1,1,0,133.486744349606,133.486744349606,0,1,"FV1 vs FV3",13.3486744349606,-0.468260168578806,1.72658193318466,-4.17692858254003
110,"1",0,8,0.00645332545157323,0.00749138054772663,1,51.95,1,1,0,1067.89395479685,1067.89395479685,0,1,"FV1 vs FV3",106.789395479685,-0.196669270803099,1.72658193318466,-11.6612269356642
115,"1",0,6,0.00645332545157323,0.00749138054772663,1,51.95,1,1,0,800.920466097639,800.920466097639,0,1,"FV1 vs FV3",80.0920466097639,0.074921626972609,1.72658193318466,-9.98535722570432
